CLASS,CAP-SHAPE,CAP-SURFACE,CAP-COLOR,BRUISES,ODOR,GILL-SPACING,GILL-SIZE,GILL-COLOR,STALK-SHAPE,STALK-ROOT,STALK-SURFACE,STALK-COLOR,RING-TYPE,SPORE-PRINT-COLOR,POPULATION,HABITAT
poisonous,flat,fibrous,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,pink,large,chocolate,solitary,paths
poisonous,convex,scaly,brown,no,bad smell,close,narrow,buff,tapering,missing,silky,pink,evanescent,white,several,woods
poisonous,flat,fibrous,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,pink,large,chocolate,solitary,woods
poisonous,convex,scaly,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,brown,large,chocolate,several,woods
poisonous,flat,scaly,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,brown,large,chocolate,solitary,paths
edible,flat,scaly,pink,bruises,none,close,broad,red,enlarging,missing,smooth,red,evanescent,white,clustered,waste
poisonous,convex,smooth,white,bruises,bad smell,close,broad,chocolate,tapering,bulbous,smooth,white,pendant,chocolate,scattered,woods
poisonous,flat,scaly,gray,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,brown,large,chocolate,solitary,woods
poisonous,convex,scaly,gray,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,buff,large,chocolate,several,paths
poisonous,convex,fibrous,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,brown,large,chocolate,several,woods
poisonous,flat,smooth,buff,bruises,bad smell,close,broad,white,tapering,bulbous,fibrous,white,pendant,chocolate,scattered,urban
poisonous,convex,fibrous,gray,no,bad smell,close,narrow,gray,enlarging,bulbous,smooth,white,pendant,black,several,woods
poisonous,convex,fibrous,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,brown,large,chocolate,solitary,paths
poisonous,flat,scaly,gray,no,bad smell,close,broad,pink,enlarging,bulbous,silky,buff,large,chocolate,solitary,woods
poisonous,flat,scaly,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,brown,large,chocolate,solitary,paths
poisonous,convex,fibrous,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,brown,large,chocolate,several,woods
poisonous,flat,scaly,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,buff,large,chocolate,solitary,paths
poisonous,flat,scaly,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,brown,large,chocolate,solitary,woods
poisonous,convex,scaly,red,no,bad smell,close,narrow,buff,tapering,missing,silky,pink,evanescent,white,several,paths
poisonous,convex,scaly,red,no,bad smell,close,narrow,buff,tapering,missing,silky,pink,evanescent,white,several,leaves
poisonous,convex,scaly,gray,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,buff,large,chocolate,solitary,woods
poisonous,convex,scaly,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,brown,large,chocolate,several,woods
poisonous,flat,fibrous,gray,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,buff,large,chocolate,solitary,woods
poisonous,convex,scaly,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,brown,large,chocolate,solitary,woods
poisonous,convex,scaly,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,pink,large,chocolate,several,woods
poisonous,flat,fibrous,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,brown,large,chocolate,solitary,paths
edible,flat,smooth,red,bruises,none,close,broad,white,enlarging,missing,smooth,white,evanescent,white,clustered,waste
poisonous,flat,fibrous,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,buff,large,chocolate,solitary,paths
poisonous,convex,scaly,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,pink,large,chocolate,solitary,paths
poisonous,flat,smooth,gray,bruises,bad smell,close,broad,pink,tapering,bulbous,fibrous,white,pendant,chocolate,scattered,woods
poisonous,flat,fibrous,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,buff,large,chocolate,several,woods
poisonous,convex,scaly,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,brown,large,chocolate,solitary,woods
poisonous,convex,fibrous,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,brown,large,chocolate,solitary,paths
poisonous,convex,smooth,gray,bruises,bad smell,close,broad,chocolate,tapering,bulbous,fibrous,white,pendant,chocolate,several,urban
poisonous,flat,scaly,gray,no,bad smell,close,broad,pink,enlarging,bulbous,silky,pink,large,chocolate,solitary,woods
poisonous,flat,fibrous,gray,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,pink,large,chocolate,several,woods
poisonous,convex,smooth,white,no,bad smell,close,narrow,brown,enlarging,bulbous,smooth,white,pendant,black,several,woods
poisonous,flat,scaly,gray,no,bad smell,close,broad,pink,enlarging,bulbous,silky,buff,large,chocolate,solitary,paths
edible,flat,scaly,red,bruises,none,close,broad,purple,tapering,bulbous,smooth,pink,pendant,brown,solitary,woods
poisonous,convex,fibrous,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,pink,large,chocolate,solitary,woods
poisonous,convex,scaly,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,brown,large,chocolate,solitary,paths
edible,knobbed,smooth,buff,bruises,none,close,broad,red,enlarging,missing,smooth,white,evanescent,white,clustered,waste
poisonous,flat,fibrous,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,buff,large,chocolate,several,woods
poisonous,flat,fibrous,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,pink,large,chocolate,several,woods
poisonous,convex,scaly,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,buff,large,chocolate,solitary,woods
edible,convex,fibrous,brown,no,none,crowed,narrow,white,enlarging,bulbous,smooth,white,evanescent,white,several,leaves
edible,convex,scaly,red,bruises,none,close,broad,red,enlarging,missing,smooth,red,evanescent,white,clustered,waste
poisonous,convex,scaly,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,pink,large,chocolate,several,paths
poisonous,convex,fibrous,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,pink,large,chocolate,several,woods
poisonous,flat,smooth,gray,bruises,bad smell,close,broad,chocolate,tapering,bulbous,fibrous,white,pendant,chocolate,several,woods
poisonous,convex,scaly,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,pink,large,chocolate,solitary,woods
poisonous,flat,scaly,gray,no,bad smell,close,broad,pink,enlarging,bulbous,silky,buff,large,chocolate,several,paths
poisonous,convex,scaly,gray,no,bad smell,close,broad,pink,enlarging,bulbous,silky,brown,large,chocolate,several,woods
poisonous,convex,scaly,brown,no,bad smell,close,narrow,buff,tapering,missing,smooth,white,evanescent,white,several,paths
edible,knobbed,smooth,buff,bruises,none,close,broad,white,enlarging,missing,smooth,red,evanescent,white,clustered,waste
poisonous,flat,fibrous,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,buff,large,chocolate,solitary,woods
poisonous,convex,fibrous,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,buff,large,chocolate,several,paths
poisonous,flat,scaly,gray,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,buff,large,chocolate,solitary,paths
poisonous,convex,fibrous,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,buff,large,chocolate,several,woods
poisonous,flat,scaly,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,brown,large,chocolate,several,woods
edible,knobbed,smooth,pink,bruises,none,close,broad,white,enlarging,missing,smooth,red,evanescent,white,clustered,waste
poisonous,flat,scaly,brown,no,none,close,narrow,white,enlarging,missing,silky,white,evanescent,white,several,woods
poisonous,convex,scaly,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,brown,large,chocolate,solitary,woods
poisonous,convex,fibrous,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,brown,large,chocolate,solitary,woods
poisonous,convex,scaly,gray,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,brown,large,chocolate,several,paths
poisonous,flat,smooth,buff,bruises,bad smell,close,broad,white,tapering,bulbous,fibrous,white,pendant,chocolate,several,urban
edible,flat,smooth,buff,bruises,none,close,broad,white,enlarging,missing,smooth,white,evanescent,white,clustered,waste
poisonous,flat,smooth,white,bruises,bad smell,close,broad,white,tapering,bulbous,fibrous,white,pendant,chocolate,scattered,urban
poisonous,flat,scaly,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,buff,large,chocolate,solitary,paths
poisonous,convex,fibrous,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,buff,large,chocolate,several,paths
poisonous,flat,scaly,gray,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,brown,large,chocolate,several,paths
poisonous,flat,scaly,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,brown,large,chocolate,solitary,woods
poisonous,flat,fibrous,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,brown,large,chocolate,several,woods
poisonous,convex,smooth,buff,bruises,bad smell,close,broad,chocolate,tapering,bulbous,smooth,white,pendant,chocolate,several,urban
poisonous,flat,fibrous,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,pink,large,chocolate,solitary,paths
poisonous,convex,scaly,gray,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,pink,large,chocolate,solitary,woods
poisonous,flat,fibrous,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,buff,large,chocolate,solitary,woods
poisonous,flat,scaly,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,pink,large,chocolate,solitary,woods
poisonous,flat,smooth,gray,bruises,bad smell,close,broad,pink,tapering,bulbous,smooth,white,pendant,chocolate,scattered,urban
edible,flat,smooth,buff,bruises,none,close,broad,white,enlarging,missing,smooth,white,evanescent,white,clustered,waste
edible,convex,smooth,pink,bruises,none,close,broad,white,enlarging,missing,smooth,red,evanescent,white,clustered,waste
edible,knobbed,smooth,brown,bruises,none,close,broad,red,enlarging,missing,smooth,white,evanescent,white,clustered,waste
poisonous,flat,scaly,pink,bruises,none,close,broad,gray,enlarging,bulbous,smooth,white,pendant,green,several,woods
poisonous,flat,scaly,gray,no,bad smell,close,broad,pink,enlarging,bulbous,silky,pink,large,chocolate,several,paths
poisonous,convex,scaly,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,buff,large,chocolate,several,paths
poisonous,flat,fibrous,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,buff,large,chocolate,several,woods
poisonous,flat,fibrous,gray,no,bad smell,close,broad,pink,enlarging,bulbous,silky,pink,large,chocolate,solitary,woods
poisonous,convex,fibrous,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,buff,large,chocolate,solitary,paths
poisonous,flat,fibrous,gray,no,bad smell,close,broad,pink,enlarging,bulbous,silky,brown,large,chocolate,several,woods
poisonous,flat,scaly,gray,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,buff,large,chocolate,solitary,woods
poisonous,flat,scaly,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,buff,large,chocolate,several,woods
poisonous,flat,fibrous,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,buff,large,chocolate,several,woods
poisonous,flat,scaly,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,pink,large,chocolate,solitary,woods
poisonous,convex,scaly,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,pink,large,chocolate,several,woods
poisonous,convex,scaly,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,buff,large,chocolate,solitary,paths
poisonous,flat,scaly,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,pink,large,chocolate,several,woods
poisonous,flat,fibrous,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,buff,large,chocolate,solitary,woods
poisonous,convex,scaly,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,brown,large,chocolate,several,paths
poisonous,convex,scaly,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,brown,large,chocolate,solitary,paths
poisonous,flat,fibrous,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,buff,large,chocolate,several,woods
poisonous,convex,scaly,brown,no,bad smell,close,narrow,buff,tapering,missing,smooth,white,evanescent,white,several,leaves
poisonous,convex,scaly,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,pink,large,chocolate,several,woods
poisonous,convex,scaly,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,brown,large,chocolate,solitary,paths
poisonous,convex,scaly,gray,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,brown,large,chocolate,several,woods
poisonous,flat,fibrous,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,buff,large,chocolate,several,woods
poisonous,convex,fibrous,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,brown,large,chocolate,solitary,woods
poisonous,convex,scaly,gray,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,brown,large,chocolate,several,paths
edible,flat,smooth,buff,bruises,none,close,broad,red,enlarging,missing,smooth,white,evanescent,white,clustered,waste
poisonous,flat,fibrous,gray,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,pink,large,chocolate,solitary,paths
poisonous,flat,scaly,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,brown,large,chocolate,several,woods
edible,convex,smooth,brown,bruises,none,close,broad,white,enlarging,missing,smooth,white,evanescent,white,clustered,waste
poisonous,flat,fibrous,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,buff,large,chocolate,solitary,paths
poisonous,convex,scaly,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,pink,large,chocolate,several,woods
poisonous,convex,scaly,brown,no,bad smell,close,narrow,buff,tapering,missing,silky,pink,evanescent,white,several,paths
poisonous,flat,fibrous,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,brown,large,chocolate,several,woods
poisonous,convex,scaly,brown,no,none,close,narrow,white,enlarging,missing,silky,white,evanescent,white,several,woods
poisonous,bell,smooth,buff,bruises,none,close,broad,white,enlarging,bulbous,smooth,white,pendant,green,several,woods
poisonous,flat,fibrous,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,brown,large,chocolate,several,woods
poisonous,flat,scaly,gray,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,brown,large,chocolate,solitary,woods
poisonous,convex,fibrous,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,brown,large,chocolate,several,woods
poisonous,flat,scaly,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,buff,large,chocolate,solitary,woods
poisonous,flat,fibrous,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,brown,large,chocolate,solitary,woods
poisonous,convex,scaly,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,buff,large,chocolate,solitary,woods
edible,convex,scaly,red,bruises,none,close,broad,white,enlarging,missing,smooth,red,evanescent,white,clustered,waste
poisonous,flat,fibrous,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,pink,large,chocolate,several,woods
poisonous,convex,scaly,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,buff,large,chocolate,several,woods
poisonous,convex,scaly,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,buff,large,chocolate,several,paths
poisonous,flat,scaly,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,buff,large,chocolate,several,paths
edible,knobbed,smooth,buff,bruises,none,close,broad,white,enlarging,missing,smooth,white,evanescent,white,clustered,waste
poisonous,flat,scaly,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,pink,large,chocolate,solitary,woods
poisonous,convex,scaly,gray,no,bad smell,close,broad,pink,enlarging,bulbous,silky,buff,large,chocolate,several,paths
poisonous,convex,fibrous,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,brown,large,chocolate,several,woods
poisonous,flat,fibrous,yellow,no,bad smell,close,broad,pink,enlarging,bulbous,silky,brown,large,chocolate,several,paths
poisonous,flat,smooth,white,bruises,bad smell,close,broad,chocolate,tapering,bulbous,smooth,white,pendant,chocolate,several,urban
poisonous,convex,smooth,gray,no,bad smell,close,narrow,pink,enlarging,bulbous,smooth,white,pendant,brown,several,woods
poisonous,flat,scaly,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,pink,large,chocolate,solitary,woods
poisonous,convex,fibrous,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,pink,large,chocolate,solitary,woods
poisonous,flat,scaly,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,brown,large,chocolate,solitary,woods
poisonous,convex,fibrous,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,brown,large,chocolate,several,woods
poisonous,convex,fibrous,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,brown,large,chocolate,several,paths
poisonous,convex,smooth,gray,bruises,bad smell,close,broad,pink,tapering,bulbous,fibrous,white,pendant,chocolate,scattered,urban
poisonous,flat,scaly,gray,no,bad smell,close,broad,gray,enlarging,bulbous,silky,pink,large,chocolate,solitary,woods
poisonous,flat,fibrous,yellow,no,bad smell,close,broad,chocolate,enlarging,bulbous,silky,pink,large,chocolate,solitary,paths
poisonous,flat,fibrous,yellow,no,bad smell,close,broad,gray,enlarging,bulbous,silky,buff,large,chocolate,solitary,woods
